1.000000000000000000e+00,9.724294133529698403e-01,9.456189639540010239e-01,9.195476943732323605e-01,8.941952249894383753e-01,8.695417380595064083e-01,8.455679622271276008e-01,8.222551574585919010e-01,7.995851003939123958e-01,7.775400701018276850e-01,7.561028342275473157e-01
1.000000000000000000e+00,4.703489366341598865e-01,2.212281221928849573e-01,1.040544120269954187e-01,4.894188204899003330e-02,2.301976217861693985e-02,1.082732066228373098e-02,5.092618760102220025e-03,2.395307818497253213e-03,1.126630485341672226e-03,5.299094507600829711e-04
1.000000000000000000e+00,3.705439130676270176e-01,1.373027915114691244e-01,5.087671364176833688e-02,1.885205655684196041e-02,6.985514805944434413e-03,2.588439990986496093e-03,9.591306830008694984e-04,3.554000364223679079e-04,1.316913202003213595e-04,4.879741710406891537e-05
1.000000000000000000e+00,6.785113892456242635e-01,4.603777053360270655e-01,3.123715164252603427e-01,2.119476315704657277e-01,1.438088819441964428e-01,9.757596427381669268e-02,6.620640307640876521e-02,4.492179852832988568e-02,3.047995192686914906e-02,2.068099452603983091e-02
1.000000000000000000e+00,8.122401379442324432e-01,6.597340416876656954e-01,5.358624690268956048e-01,4.352490057615426844e-01,3.535267124798454619e-01,2.871485857116006790e-01,2.332336068688817821e-01,1.894416970164114200e-01,1.538721501169995065e-01,1.249811364368073191e-01
1.000000000000000000e+00,7.275874253303401540e-01,5.293834614988333076e-01,3.851727497643993581e-01,2.802468493084867562e-01,2.039040835453016787e-01,1.483580471610686236e-01,1.079434495609590955e-01,7.853829654733367194e-02,5.714347697470524567e-02,4.157687528644936348e-02
1.000000000000000000e+00,6.203004537833433085e-01,3.847726529638216264e-01,2.386746512368794204e-01,1.480499944688175029e-01,9.183547875162896557e-02,5.696558914304603038e-02,3.533578079546694645e-02,2.191880086221689727e-02,1.359624212121987759e-02,8.433755157540896372e-03
1.000000000000000000e+00,5.575972049950894682e-01,3.109146430183358234e-01,1.733651359390700752e-01,9.666791524321920182e-02,5.390175935232123516e-02,3.005547035917224136e-02,1.675884626708720043e-02,9.344685837470211379e-03,5.210570704530586954e-03,2.905399661275549425e-03
1.000000000000000000e+00,9.607082462319249672e-01,9.229603343780209412e-01,8.866956041819396006e-01,8.518557788351882598e-01,8.183848713272843245e-01,7.862290944755748745e-01,7.553367744901439140e-01,7.256582679349051768e-01,6.971458819514391170e-01,6.697537976173756347e-01
1.000000000000000000e+00,6.386706737576566262e-01,4.079002295180590432e-01,2.605139144122015638e-01,1.663825972408852494e-01,1.062636854813850118e-01,6.786749960236787560e-02,4.334498169729178452e-02,2.768316866462263923e-02,1.768042798278138955e-02,1.129197085208671555e-02
1.000000000000000000e+00,1.523575506360268506e-01,2.321282323580948700e-02,3.536648891554984228e-03,5.388351625769368172e-04,8.209560556678740834e-05,1.250788538213709974e-05,1.905670780458573170e-06,2.903433324293138926e-07,4.423599897243196562e-08,6.739688453377535027e-09
1.000000000000000000e+00,7.264058033119930036e-01,5.276653910853418283e-01,3.832992022912847241e-01,2.784307649492467895e-01,2.022537234797303074e-01,1.469182784771352057e-01,1.067222900983984812e-01,7.752369087022270566e-02,5.631365894229474478e-02,4.090656866141521159e-02
1.000000000000000000e+00,8.520194386928550134e-01,7.259371239104877027e-01,6.185125408405193204e-01,5.269847078714308131e-01,4.490012150003346303e-01,3.825577631769950249e-01,3.259466506496574989e-01,2.777128823303372518e-01,2.366167741208688446e-01,2.016020910717767345e-01
1.000000000000000000e+00,4.741966056942856778e-01,2.248624208519818535e-01,1.066289967162097618e-01,5.056310831141379997e-02,2.397685433462494811e-02,1.136974294070547224e-02,5.391493510099100786e-03,2.556627922111763367e-03,1.212344282688632884e-03,5.748895437838231776e-04
1.000000000000000000e+00,7.111543334788850146e-01,5.057404860257972423e-01,3.596595382529631513e-01,2.557734392056095762e-01,1.818943896798674020e-01,1.293549834563346712e-01,9.199135704206187758e-02,6.542005220306565394e-02,4.652375362062501768e-02,3.308556899701144832e-02
1.000000000000000000e+00,6.815146014868134205e-02,4.644621520397301459e-03,3.165377384530644123e-04,2.157250906773773826e-05,1.470197992036995267e-06,1.001961398649806165e-07,6.828513233059928177e-09,4.653731474776268604e-10,3.171585951458789136e-11,2.161482135789612855e-12
1.000000000000000000e+00,4.198899131151090369e-01,1.763075391358138178e-01,7.402975728927554955e-02,3.108434835612652186e-02,1.305200433049374768e-02,5.480404964309046160e-03,2.301166764299337683e-03,9.662367127250254652e-04,4.057130493547395165e-04,1.703548170432275376e-04
1.000000000000000000e+00,5.803242766421451426e-01,3.367762660602289793e-01,1.954394429916450071e-01,1.134182533814701577e-01,6.581936585161719810e-02,3.819657587688446432e-02,2.216640026595978474e-02,1.286370020010336665e-02,7.465117513566404094e-03,4.332188921109032635e-03
1.000000000000000000e+00,3.753660036036834402e-01,1.408996366614004847e-01,5.288893352280094051e-02,1.985270761131467318e-02,7.452031516771617271e-03,2.797239289179257338e-03,1.049988533102426099e-03,3.941299995003515232e-04,1.479430028127686977e-04,5.553277372695748630e-05
1.000000000000000000e+00,1.087127677801774661e-01,1.181846587842679160e-02,1.284818136559362847e-03,1.396761357195383459e-04,1.518457930691072428e-05,1.650757644031873661e-06,1.794584324169899491e-07,1.950942288954289884e-08,2.120923360116156247e-09,2.305714487278613925e-10
1.000000000000000000e+00,3.879366697567051547e-01,1.504948597419229206e-01,5.838247470378401388e-02,2.264870280874104955e-02,8.786262341932337891e-03,3.408513352537979879e-03,1.322287318804846352e-03,5.129637389186747975e-04,1.989974445820586596e-04,7.719840594125832519e-05
1.000000000000000000e+00,6.021008641236061942e-01,3.625254505783933046e-01,2.182768870600503008e-01,1.314247023170670714e-01,7.913092683229379365e-02,4.764479942462594708e-02,2.868697490456317833e-02,1.727245237912969703e-02,1.039975850300782663e-02,6.261703581337834182e-03
1.000000000000000000e+00,2.306193074402348442e-01,5.318526496421355915e-02,1.226554897207231785e-02,2.828672409313602067e-03,6.523464720112034975e-04,1.504436915863042795e-04,3.469521996238578165e-05,8.001387599212018880e-06,1.845274466691159251e-06,4.255559195454638333e-07
1.000000000000000000e+00,5.500522038068839104e-01,3.025574269128097349e-01,1.664223794515312105e-01,9.154099658010021734e-02,5.035232690756254875e-02,2.769640838230943980e-02,1.523447046822475927e-02,8.379754054877919592e-03,4.609302185245271397e-03,2.535356825006047313e-03
1.000000000000000000e+00,7.371267117034607796e-01,5.433557891067569701e-01,4.005220661093029100e-01,2.952355135558265564e-01,2.176259832854889609e-01,1.604179254404647925e-01,1.182483378782207550e-01,8.716400846457265927e-02,6.425091893838305590e-02,4.736106860097592103e-02
1.000000000000000000e+00,7.774881179949011401e-02,6.044877736232532987e-03,4.699820614652710517e-04,3.654054684599975617e-05,2.840984099780086864e-06,2.208831380991458196e-07,1.717340153375127344e-08,1.335211563804702742e-09,1.038111125867547097e-10,8.071190655203271434e-12
1.000000000000000000e+00,3.410957510024590356e-01,1.163463113519315334e-01,3.968523244695301017e-02,1.353646416520059258e-02,4.617230410346970758e-03,1.574917674368692079e-03,5.371977269058352206e-04,1.832358620957597864e-04,6.250097399213619929e-05,2.131881666223285572e-05
1.000000000000000000e+00,9.126344567405827446e-01,8.329016516301785966e-01,7.601347463538421501e-01,6.937251612882794349e-01,6.331174856996020228e-01,5.778048326144199498e-01,5.273245995151444321e-01,4.812545994044492570e-01,4.392095298813863402e-01,4.008377506985857375e-01
1.000000000000000000e+00,4.649338670494155279e-01,2.161635007295235889e-01,1.005017323091165621e-01,4.672665904764274764e-02,2.172480628532010363e-02,1.010059819713332238e-02,4.696110179305550310e-03,2.183380665754653619e-03,1.015127616170238530e-03,4.719672081346838071e-04
1.000000000000000000e+00,4.969571808707939908e-03,2.469664396190470373e-05,1.227317456027787860e-07,6.099242229810841505e-10,3.031062223974891266e-12,1.506308137870520943e-14,7.485706457188694539e-17,3.720075577790792369e-19,1.848718271765202465e-21,9.187338205607612560e-24
1.000000000000000000e+00,1.449828949252762733e-01,2.102003982091369891e-02,3.047546224680654225e-03,4.418420740727976620e-04,6.405954299886256669e-05,9.287537991565307963e-06,1.346534144745624600e-06,1.952244184209516406e-07,2.830420134277299945e-08,4.103625049223121376e-09
1.000000000000000000e+00,3.805135093096062571e-01,1.447905307671118191e-01,5.509475297699423235e-02,2.096429779982195152e-02,7.977198526021907904e-03,3.035431805596014703e-03,1.155022808617334022e-03,4.395017822396195067e-04,1.672363655078239815e-04,6.363569632356610507e-05
1.000000000000000000e+00,9.274900386888718096e-02,8.602377718670849854e-03,7.978619643106315325e-04,7.400090241468468169e-05,6.863509984360732932e-06,6.365837140936193482e-07,5.904250536133967510e-08,5.476133558187685253e-09,5.079059325748926046e-10,4.710776930541946212e-11
1.000000000000000000e+00,7.203223195649632871e-01,5.188642440634491093e-01,3.737494958231049047e-01,2.692201037675344688e-01,1.939252496193505371e-01,1.396886856280250833e-01,1.006208780485599863e-01,7.247946427260203162e-02,5.220857582566657690e-02,3.760700243992741443e-02
1.000000000000000000e+00,1.899888695965726848e-01,3.609577057058350330e-02,6.857794647922394946e-03,1.302904653084201864e-03,2.475373822315821994e-04,4.702934743307304058e-05,8.935052556674024418e-06,1.697560535028464698e-06,3.225176071218111269e-07,6.127475560206443695e-08
1.000000000000000000e+00,5.235928222530962239e-01,2.741494435149623987e-01,1.435426808491149508e-01,7.515791737956356577e-02,3.935214607543072174e-02,2.060450122535087414e-02,1.078836894769884432e-02,5.648712544833303650e-03,2.957625343445738613e-03,1.548591400742037414e-03
1.000000000000000000e+00,1.371924142345809505e-01,1.882175852351284859e-02,2.582202491981029722e-03,3.542585939174286197e-04,4.860159176288006237e-05,6.667769709593039159e-06,9.147674240192797447e-07,1.254991513643536007e-07,1.721753156006677262e-08,2.362114721885651429e-09
1.000000000000000000e+00,7.487565421618616046e-01,5.606363594301876363e-01,4.197801418971618959e-01,3.143131275151345161e-01,2.353440105143124184e-01,1.762153675312013723e-01,1.319424092684439165e-01,9.879274212834522617e-02,7.397171198670823844e-02,5.538680328496079636e-02
1.000000000000000000e+00,9.861698781908969647e-01,9.725310286510485680e-01,9.590808060616722308e-01,9.458166016890666716e-01,9.327358428786349798e-01,9.198359925559070893e-01,9.071145487344616232e-01,8.945690440306545144e-01,8.821970451850577044e-01,8.699961525905175463e-01
1.000000000000000000e+00,2.882424455353617132e-01,8.308370740820596179e-02,2.394825100748573452e-02,6.902902436692378262e-03,1.989709479644218536e-03,5.735187263175415585e-04,1.653124402340940035e-04,4.765006205049357446e-05,1.373477041534600123e-05,3.958943813386067367e-06
1.000000000000000000e+00,4.253243157969217592e-01,1.809007736081196249e-01,7.694149776200731594e-02,3.272508989201615426e-02,1.391877646771452932e-02,5.919994077860977685e-03,2.517917430688049185e-03,1.070931508440537729e-03,4.554932110928370148e-04,1.937323383582037679e-04
1.000000000000000000e+00,9.149949180737825261e-01,8.372157001008480037e-01,7.660481109238599373e-01,7.009301284953530775e-01,6.413475054980514178e-01,5.868297082500143480e-01,5.369462008234835437e-01,4.913030450325121534e-01,4.495397894389233096e-01,4.113266228085731280e-01
1.000000000000000000e+00,8.307708104748463551e-01,6.901801395370330550e-01,5.733815138968235692e-01,4.763486250113584397e-01,3.957365332692649451e-01,3.287663604786132399e-01,2.731294957516829935e-01,2.269080125502117851e-01,1.885085534895760695e-01,1.566074037639760275e-01
1.000000000000000000e+00,3.513171259434687554e-01,1.234237229811790820e-01,4.336086763099069458e-02,1.523341539453483551e-02,5.351759714710970298e-03,1.880164841712296357e-03,6.605341084903208412e-04,2.320569445824509011e-04,8.152557882592945072e-05,2.864133204400324699e-05
1.000000000000000000e+00,7.776815082070809293e-01,6.047885282072400503e-01,4.703328547625471590e-01,3.657691638510796595e-01,2.844519149993505192e-01,2.212129942690873041e-01,1.720332550181881692e-01,1.337870812243179275e-01,1.040437391051508148e-01,8.091289194679772423e-02
1.000000000000000000e+00,6.005598502000593086e-01,3.606721336723176519e-01,2.166052025695828775e-01,1.300843880077421910e-01,7.812346057529603871e-02,4.691781378021003118e-02,2.817695521555721450e-02,1.692194800334882038e-02,1.016264255798435961e-02,6.103275092259835208e-03
1.000000000000000000e+00,8.624572437013839910e-01,7.438324972129884971e-01,6.415237253218314395e-01,5.532867839101104357e-01,4.771861946275171573e-01,4.115526901508005930e-01,3.549465987853492321e-01,3.061262652495932990e-01,2.640208149517629943e-01,2.277066643430906701e-01
1.000000000000000000e+00,2.364454066201961968e-01,5.590643031178992028e-02,1.321881864775482918e-02,3.125528950207022687e-03,7.390169635348944497e-04,1.747371664422308246e-04,4.131580037109416870e-05,9.768931218582214163e-06,2.309818914222400039e-06,5.461460723923354922e-07
1.000000000000000000e+00,1.609456548709629065e-01,2.590350382184310532e-02,4.169056386059029340e-03,6.709915102482403746e-04,1.079931680297594663e-04,1.738103115013957137e-05,2.797401440791818924e-06,4.502296068252145191e-07,7.246249891278030360e-08,1.166252434110386246e-08
1.000000000000000000e+00,6.260763506600884876e-01,3.919715968558540875e-01,2.454041469219205296e-01,1.536417327417282097e-01,9.619145534403382436e-02,6.022319532647556206e-02,3.770431835508951390e-02,2.360578203988063575e-02,1.477902187400592648e-02,9.252796081203253087e-03
1.000000000000000000e+00,3.805947681128328819e-01,1.448523775148610193e-01,5.513005703086105991e-02,2.098221127170781658e-02,7.985719833450104568e-03,3.039323188225993410e-03,1.156750504042827884e-03,4.402531898505826166e-04,1.675580607021174835e-04,6.377172125835837318e-05
1.000000000000000000e+00,9.519030250830031736e-01,9.061193691621726165e-01,8.625377685917745563e-01,8.210523111708535327e-01,7.815621787549267285e-01,7.439714022472776467e-01,7.081886283744274202e-01,6.741268976790001366e-01,6.417034331904604150e-01,6.108394392601480538e-01
1.000000000000000000e+00,2.999955980291030277e-01,8.999735883683916693e-02,2.699881148529734501e-02,8.099524597606792484e-03,2.429821725410479926e-03,7.289358216186238304e-04,2.186775377313146290e-04,6.560229870723747927e-05,1.968040083276155898e-05,5.904033617276761245e-06
1.000000000000000000e+00,2.681697375410911910e-01,7.191500813285772731e-02,1.928542885625389794e-02,5.171768394748994108e-03,1.386911773043148161e-03,3.719277661696304845e-04,9.973977143795414080e-05,2.674718832892458508e-05,7.172786474129844244e-06,1.923524266205689270e-06
1.000000000000000000e+00,1.106522773970799456e-01,1.224392649316032901e-02,1.354818350750633003e-03,1.499137359699134026e-04,1.658829629817545946e-05,1.835532763530665284e-06,2.031058805216239395e-07,2.247412823245690736e-08,2.486813471435367606e-09,2.751715740760616699e-10
1.000000000000000000e+00,1.011026779594114133e-01,1.022175149056445478e-02,1.033446449131671671e-03,1.044842035348566504e-04,1.056363278183020682e-05,1.068011563222860825e-06,1.079788291334484580e-07,1.091694878831335041e-08,1.103732757644231351e-09,1.115903375493577931e-10
1.000000000000000000e+00,5.326462484012057796e-01,2.837120259358790197e-01,1.511181462410515486e-01,8.049251366064089086e-02,4.287403542572317677e-02,2.283669412333184240e-02,1.216387945067856809e-02,6.479044755408459519e-03,3.451038882191823955e-03,1.838182913686165626e-03
1.000000000000000000e+00,1.384942987543078541e-01,1.918067078744747911e-02,2.656413550344776092e-03,3.678981318564410424e-04,5.095179378447769027e-05,7.056532950455339077e-06,9.772895826099791871e-07,1.353490354234592967e-07,1.874506974804396766e-08,2.596085289855939656e-09
1.000000000000000000e+00,2.376654200676178164e-01,5.648485189591723188e-02,1.342449605330034781e-02,3.190538493703704796e-03,7.582806713479955983e-04,1.802170942850766123e-04,4.283137141662821730e-05,1.017953587980510475e-05,2.419323670967267540e-06,5.749895765399668672e-07
1.000000000000000000e+00,9.208525334339177082e-01,8.479693883316645753e-01,7.808547595196229096e-01,7.190520835475773254e-01,6.621409328057236143e-01,6.097341554644480910e-01,5.614752417806272433e-01,5.170358988541120526e-01,4.761138173360919268e-01,4.384306148968337702e-01
1.000000000000000000e+00,8.960636703107529577e-01,8.029301012507777946e-01,7.194764935297564001e-01,6.446967474945842769e-01,5.776893337974018383e-01,5.176464247418736120e-01,4.638441552774422716e-01,4.156338962300957229e-01,3.724344345614982177e-01,3.337249663832860258e-01
1.000000000000000000e+00,6.508160546710195504e-02,4.235615370175515107e-03,2.756606484321558973e-04,1.794043756406706606e-05,1.167592479451788509e-06,7.598879309403664148e-08,4.945472652067334353e-09,3.218592999901886528e-10,2.094711997787906846e-11,1.363272198072374897e-12
1.000000000000000000e+00,3.964265115547844776e-01,1.571539790634956801e-01,6.230000369709522146e-02,2.469737313548963503e-02,9.790693476669005968e-03,3.881290460658078437e-03,1.538646437649544493e-03,6.099602397936051057e-04,2.418044100484987137e-04,9.585767875408902677e-05
1.000000000000000000e+00,8.738839001403883033e-01,7.636730709245761473e-01,6.673616016517559535e-01,5.831965592553727262e-01,5.096460837505402131e-01,4.453715073591970608e-01,3.892029898624587703e-01,3.401182267273054616e-01,2.972238424812905788e-01,2.597391306822626200e-01
1.000000000000000000e+00,2.528627178394993180e-02,6.393955407317824429e-04,1.616792942038947954e-05,4.088266575076885052e-07,1.033770197426322547e-08,2.614019417426956929e-10,6.609880543758050686e-12,1.671392358889088146e-13,4.226328144448667209e-15,1.068680821086858060e-16
1.000000000000000000e+00,8.030951709499153379e-01,6.449618536030737870e-01,5.179657500755348032e-01,4.159757926031127373e-01,3.340681502716233431e-01,2.682885182513113365e-01,2.154612134289363712e-01,1.730358600317878637e-01,1.389642635926942871e-01,1.116015290259039089e-01
1.000000000000000000e+00,5.470962322928121235e-01,2.993142873889906297e-01,1.637537189019247497e-01,8.958904263517927791e-02,4.901382768042669702e-02,2.681528045421058618e-02,1.467053890437369952e-02,8.026196560287971599e-03,4.391101897775077922e-03,2.402355303886561863e-03
1.000000000000000000e+00,6.912674656323529732e-01,4.778507090417762893e-01,3.303226485899316001e-01,2.283413001317283475e-01,1.578449118412563190e-01,1.091130521714674395e-01,7.542630304198100211e-02,5.213974934584804377e-02,3.604251238901051008e-02,2.491501619417398061e-02
1.000000000000000000e+00,9.051209296286544248e-01,8.192438972518395479e-01,7.415147978731868594e-01,6.711605631843826636e-01,6.074814728795396856e-01,5.498441954649132546e-01,4.976754893501218469e-01,4.504565015739777634e-01,4.077176074619102142e-01,3.690337398918949741e-01
1.000000000000000000e+00,5.694725966515824522e-01,3.242990383370958907e-01,1.846794154534371069e-01,1.051698662663652084e-01,5.989135683220666445e-02,3.410648649222321888e-02,1.942270942538848119e-02,1.106070077048514240e-02,6.298765988554332583e-03,3.586974623202707473e-03
1.000000000000000000e+00,3.505008537856177941e-01,1.228508485044470244e-01,4.305932728909626916e-02,1.509233097826259348e-02,5.289874893496167643e-03,1.854105666589510575e-03,6.498656191483754858e-04,2.277784543574247445e-04,7.983654272624573925e-05,2.798277638884108623e-05
1.000000000000000000e+00,7.831392043864958685e-01,6.133070134471138024e-01,4.803047665556305912e-01,3.761454927434181861e-01,2.945742819206469409e-01,2.306926687760587902e-01,1.806644730830800905e-01,1.414854317111888526e-01,1.108027884225803311e-01,8.677400756906479551e-02
1.000000000000000000e+00,5.378846605593075036e-01,2.893199080650014632e-01,1.556207405425933665e-01,8.370600920274089141e-02,4.502417834679055264e-02,2.421781488702516236e-02,1.302639113999567305e-02,7.006695976649343280e-03,3.768794287042297273e-03,2.027176635803603667e-03
1.000000000000000000e+00,5.001812886653618229e-01,2.501813215309420246e-01,1.251360158033498204e-01,6.259069364296858395e-02,3.130669380479889768e-02,1.565902245113621333e-02,7.832350028849143636e-03,3.917594930707948148e-03,1.959507680910390660e-03,9.801090769874338474e-04
1.000000000000000000e+00,1.599188602138804649e-01,2.557404185210664094e-02,4.089771624050970479e-03,6.540316166533020024e-04,1.045919906790376673e-04,1.672623193689251169e-05,2.674839947020856871e-06,4.277573555821318112e-07,6.840646875279809750e-08,1.093948451420390060e-08
1.000000000000000000e+00,4.163485140005357410e-01,1.733460851104542955e-01,7.217238494354805134e-02,3.004886522312086652e-02,1.251080038304874971e-02,5.208853148439680086e-03,2.168698267999872881e-03,9.029343011972827031e-04,3.759353545436008425e-04,1.565201262244927439e-04
1.000000000000000000e+00,8.249548779128828002e-01,6.805505505922593290e-01,5.614234963773825360e-01,4.631490519114273563e-01,3.820770695750589918e-01,3.151963422846048024e-01,2.600227600679833606e-01,2.145070442864540627e-01,1.769586325307850316e-01,1.459828870950644619e-01
1.000000000000000000e+00,9.608517723854949066e-01,9.232361284963469528e-01,8.870930703960374641e-01,8.523649489609231855e-01,8.189963719283749333e-01,7.869341155446690772e-01,7.561270396717071351e-01,7.265260062171572386e-01,6.980838007579105442e-01,6.707550572318410342e-01
1.000000000000000000e+00,7.516103055189427007e-01,5.649180513622783506e-01,4.245982291775678430e-01,3.191324047549538023e-01,2.398632042388657015e-01,1.802836562207263960e-01,1.355030539321322169e-01,1.018454917646796631e-01,7.654812118097784057e-02,5.753435674773580560e-02
1.000000000000000000e+00,3.849007482159394478e-02,1.481485859771900209e-03,5.702250158975387341e-05,2.194800352704086124e-06,8.447802979404105379e-08,3.251565687553482853e-09,1.251530066012611137e-10,4.817148588229981155e-12,1.854124095877076134e-13,7.136537517882888482e-15
1.000000000000000000e+00,7.710804793634596921e-01,5.945651056553827862e-01,4.584575466815385969e-01,3.535076648629965068e-01,2.725828596812165938e-01,2.101833221092551662e-01,1.620682567662089235e-01,1.249676691168886550e-01,9.636013020758471548e-02,7.430141539198981127e-02
1.000000000000000000e+00,9.767168463381314947e-02,9.539757979207051652e-03,9.317642328280137777e-04,9.100698230184460415e-05,8.888805274860780921e-06,8.681845855775770413e-07,8.479705104647087573e-08,8.282270827688257617e-09,8.089433443337981558e-10,7.901085921439285096e-11
1.000000000000000000e+00,9.876059442419382606e-01,9.753655011020104793e-01,9.632767666968623521e-01,9.513378607399759490e-01,9.395469262492095464e-01,9.279021292579613389e-01,9.164016585299139539e-01,9.050437252773139152e-01,8.938265628827429810e-01,8.827484266243376121e-01
1.000000000000000000e+00,9.295068360242514371e-01,8.639829582158146115e-01,8.030780658700549246e-01,7.464665520873501325e-01,6.938457630286448685e-01,6.449343798815883044e-01,5.994709148869977744e-01,5.572123133851766275e-01,5.179326544084091877e-01,4.814219428728024330e-01
1.000000000000000000e+00,1.490181587042848088e-01,2.220641162361541507e-02,3.309158571580596633e-03,4.931247171974417927e-04,7.348453736833394283e-05,1.095053045186533484e-05,1.631827884772172091e-06,2.431719867110569259e-07,3.623704170814451682e-08,5.399977232238067909e-09
1.000000000000000000e+00,7.604299141573377385e-01,5.782536543453360434e-01,4.397213767349907321e-01,3.343772887637353475e-01,2.542704929907706468e-01,1.933548891577156481e-01,1.470328417641032781e-01,1.118081712409864648e-01,8.502227805887226098e-02,6.465348360576952946e-02
1.000000000000000000e+00,6.027439980698697797e-01,3.633003272092512059e-01,2.189770917221959545e-01,1.319871277503489870e-01,7.955444907400399668e-02,4.795096669911102366e-02,2.890215737953736458e-02,1.742060189178694027e-02,1.050016323303919717e-02,6.328910367468295467e-03
1.000000000000000000e+00,6.877027145095552241e-01,4.729350235438108396e-01,3.252386994777191065e-01,2.236675364943848943e-01,1.538167719948534962e-01,1.057802116379580881e-01,7.274533868481901366e-02,5.002716688146699453e-02,3.440381846360737739e-02,2.365959934691674871e-02
